id,type
18527,movie
18528,movie
18529,drug
18530,movie
18531,movie
18532,place
18533,movie
18534,drug
18535,drug
18536,drug
18537,company
18538,movie
18539,drug
18540,person
18541,drug
18542,drug
18543,drug
18544,place
18545,movie
18546,place
18547,person
18548,drug
18549,movie
18550,person
18551,movie
18552,person
18553,movie
18554,company
18555,company
18556,movie
18557,place
18558,drug
18559,drug
18560,movie
18561,person
18562,drug
18563,person
18564,drug
18565,place
18566,movie
18567,company
18568,company
18569,person
18570,movie
18571,place
18572,movie
18573,company
18574,drug
18575,company
18576,movie
18577,movie
18578,person
18579,person
18580,drug
18581,drug
18582,movie
18583,movie
18584,movie
18585,drug
18586,drug
18587,movie
18588,place
18589,drug
18590,company
18591,movie
18592,drug
18593,place
18594,movie
18595,place
18596,movie
18597,place
18598,drug
18599,movie
18600,place
18601,movie
18602,company
18603,person
18604,company
18605,movie
18606,place
18607,movie
18608,person
18609,person
18610,person
18611,company
18612,person
18613,movie
18614,place
18615,movie
18616,drug
18617,company
18618,movie
18619,drug
18620,place
18621,movie
18622,place
18623,movie
18624,drug
18625,drug
18626,drug
18627,movie
18628,movie
18629,drug
18630,person
18631,company
18632,movie
18633,movie
18634,drug
18635,place
18636,company
18637,movie
18638,drug
18639,place
18640,person
18641,company
18642,movie
18643,person
18644,movie
18645,company
18646,drug
18647,drug
18648,company
18649,movie
18650,movie
18651,person
18652,drug
18653,drug
18654,place
18655,person
18656,person
18657,person
18658,movie
18659,company
18660,place
18661,movie
18662,drug
18663,drug
18664,movie
18665,person
18666,place
18667,drug
18668,company
18669,drug
18670,movie
18671,company
18672,movie
18673,drug
18674,place
18675,company
18676,place
18677,place
18678,company
18679,movie
18680,company
18681,place
18682,company
18683,movie
18684,movie
18685,place
18686,movie
18687,place
18688,person
18689,drug
18690,movie
18691,place
18692,place
18693,movie
18694,drug
18695,movie
18696,movie
18697,movie
18698,movie
18699,drug
18700,movie
18701,person
18702,drug
18703,place
18704,movie
18705,drug
18706,place
18707,drug
18708,movie
18709,drug
18710,company
18711,place
18712,place
18713,drug
18714,drug
18715,company
18716,drug
18717,movie
18718,movie
18719,drug
18720,person
18721,drug
18722,place
18723,movie
18724,company
18725,movie
18726,drug
18727,company
18728,movie
18729,movie
18730,person
18731,movie
18732,movie
18733,movie
18734,place
18735,movie
18736,drug
18737,person
18738,drug
18739,movie
18740,place
18741,place
18742,person
18743,drug
18744,place
18745,movie
18746,place
18747,place
18748,movie
18749,drug
18750,drug
18751,drug
18752,person
18753,drug
18754,movie
18755,drug
18756,movie
18757,drug
18758,movie
18759,drug
18760,person
18761,movie
18762,place
18763,movie
18764,drug
18765,place
18766,place
18767,place
18768,movie
18769,movie
18770,person
18771,person
18772,place
18773,drug
18774,place
18775,drug
18776,movie
18777,drug
18778,company
18779,movie
18780,person
18781,person
18782,movie
18783,movie
18784,movie
18785,drug
18786,company
18787,movie
18788,drug
18789,movie
18790,drug
18791,movie
18792,drug
18793,person
18794,company
18795,person
18796,drug
18797,place
18798,movie
18799,movie
18800,drug
18801,person
18802,company
18803,drug
18804,place
18805,movie
18806,drug
18807,person
18808,place
18809,drug
18810,place
18811,movie
18812,company
18813,movie
18814,drug
18815,movie
18816,movie
18817,person
18818,drug
18819,place
18820,drug
18821,company
18822,movie
18823,person
18824,movie
18825,movie
18826,movie
18827,drug
18828,place
18829,place
18830,drug
18831,place
18832,company
18833,drug
18834,movie
18835,movie
18836,person
18837,person
18838,company
18839,person
18840,place
18841,drug
18842,person
18843,place
18844,company
18845,drug
18846,movie
18847,drug
18848,place
18849,place
18850,movie
18851,movie
18852,movie
18853,drug
18854,drug
18855,drug
18856,movie
18857,company
18858,place
18859,person
18860,movie
18861,movie
18862,drug
18863,person
18864,company
18865,movie
18866,movie
18867,drug
18868,company
18869,company
18870,drug
18871,place
18872,company
18873,drug
18874,movie
18875,person
18876,company
18877,company
18878,movie
18879,drug
18880,movie
18881,place
18882,place
18883,drug
18884,place
18885,company
18886,movie
18887,movie
18888,person
18889,place
18890,drug
18891,drug
18892,movie
18893,person
18894,company
18895,place
18896,place
18897,person
18898,person
18899,place
18900,movie
18901,place
18902,drug
18903,person
18904,person
18905,movie
18906,drug
18907,person
18908,drug
18909,place
18910,drug
18911,place
18912,movie
18913,movie
18914,company
18915,movie
18916,company
18917,movie
18918,place
18919,drug
18920,company
18921,drug
18922,drug
18923,drug
18924,person
18925,place
18926,place
18927,place
18928,drug
18929,drug
18930,drug
18931,company
18932,movie
18933,place
18934,place
18935,movie
18936,drug
18937,company
18938,movie
18939,movie
18940,person
18941,movie
18942,drug
18943,drug
18944,person
18945,place
18946,drug
18947,movie
18948,movie
18949,person
18950,movie
18951,movie
18952,movie
18953,place
18954,drug
18955,place
18956,movie
18957,company
18958,person
18959,movie
18960,drug
18961,company
18962,company
18963,place
18964,place
18965,person
18966,movie
18967,movie
18968,drug
18969,company
18970,place
18971,person
18972,place
18973,person
18974,drug
18975,company
18976,movie
18977,drug
18978,drug
18979,drug
18980,drug
18981,movie
18982,drug
18983,place
18984,drug
18985,drug
18986,person
18987,place
18988,place
18989,movie
18990,place
18991,company
18992,person
18993,person
18994,drug
18995,person
18996,movie
18997,place
18998,drug
18999,person
19000,movie
19001,person
19002,place
19003,drug
19004,movie
19005,drug
19006,place
19007,drug
19008,company
19009,movie
19010,person
19011,movie
19012,drug
19013,place
19014,drug
19015,person
19016,place
19017,company
19018,drug
19019,place
19020,company
19021,place
19022,movie
19023,drug
19024,person
19025,movie
19026,person
19027,drug
19028,movie
19029,drug
19030,movie
19031,drug
19032,company
19033,person
19034,person
19035,place
19036,drug
19037,company
19038,place
19039,movie
19040,movie
19041,movie
19042,movie
19043,drug
19044,place
19045,company
19046,company
19047,movie
19048,movie
19049,person
19050,person
19051,drug
19052,person
19053,place
19054,movie
19055,company
19056,place
19057,movie
19058,company
19059,movie
19060,company
19061,place
19062,person
19063,movie
19064,place
19065,drug
19066,drug
19067,movie
19068,person
19069,company
19070,movie
19071,person
19072,movie
19073,drug
19074,company
19075,company
19076,movie
19077,movie
19078,movie
19079,drug
19080,person
19081,place
19082,movie
19083,drug
19084,person
19085,movie
19086,place
19087,movie
19088,movie
19089,movie
19090,person
19091,drug
19092,movie
19093,company
19094,drug
19095,drug
19096,place
19097,drug
19098,drug
19099,place
19100,movie
19101,movie
19102,movie
19103,drug
19104,movie
19105,movie
19106,movie
19107,drug
19108,drug
19109,movie
19110,drug
19111,movie
19112,drug
19113,person
19114,place
19115,company
19116,drug
19117,person
19118,drug
19119,person
19120,company
19121,person
19122,movie
19123,person
19124,place
19125,place
19126,person
19127,movie
19128,person
19129,movie
19130,person
19131,movie
19132,place
19133,movie
19134,movie
19135,person
19136,drug
19137,company
19138,company
19139,place
19140,movie
19141,place
19142,person
19143,movie
19144,person
19145,place
19146,movie
19147,drug
19148,place
19149,movie
19150,place
19151,drug
19152,drug
19153,drug
19154,place
19155,place
19156,movie
19157,movie
19158,place
19159,person
19160,drug
19161,drug
19162,drug
19163,movie
19164,drug
19165,place
19166,drug
19167,company
19168,movie
19169,person
19170,place
19171,movie
19172,drug
19173,movie
19174,company
19175,person
19176,drug
19177,drug
19178,place
19179,place
19180,place
19181,drug
19182,place
19183,drug
19184,drug
19185,place
19186,drug
19187,drug
19188,drug
19189,company
19190,movie
19191,person
19192,movie
19193,company
19194,movie
19195,movie
19196,movie
19197,drug
19198,place
19199,drug
19200,person
19201,place
19202,drug
19203,company
19204,place
19205,place
19206,person
19207,drug
19208,drug
19209,movie
19210,place
19211,company
19212,drug
19213,person
19214,movie
19215,drug
19216,drug
19217,movie
19218,drug
19219,company
19220,movie
19221,movie
19222,company
19223,company
19224,drug
19225,person
19226,movie
19227,movie
19228,company
19229,drug
19230,place
19231,place
19232,place
19233,drug
19234,company
19235,company
19236,movie
19237,movie
19238,movie
19239,movie
19240,drug
19241,movie
19242,place
19243,drug
19244,movie
19245,drug
19246,drug
19247,place
19248,person
19249,person
19250,person
19251,company
19252,place
19253,person
19254,movie
19255,place
19256,movie
19257,drug
19258,person
19259,movie
19260,place
19261,drug
19262,company
19263,movie
19264,movie
19265,drug
19266,company
19267,place
19268,place
19269,movie
19270,movie
19271,drug
19272,movie
19273,place
19274,person
19275,person
19276,movie
19277,place
19278,movie
19279,movie
19280,drug
19281,person
19282,person
19283,person
19284,place
19285,drug
19286,movie
19287,movie
19288,drug
19289,person
19290,company
19291,movie
19292,drug
19293,movie
19294,place
19295,place
19296,company
19297,person
19298,movie
19299,place
19300,movie
19301,movie
19302,drug
19303,company
19304,drug
19305,drug
19306,movie
19307,company
19308,drug
19309,movie
19310,place
19311,drug
19312,drug
19313,place
19314,person
19315,movie
19316,movie
19317,place
19318,company
19319,person
19320,movie
19321,drug
19322,movie
19323,company
19324,drug
19325,drug
19326,movie
19327,place
19328,drug
19329,movie
19330,company
19331,drug
19332,drug
19333,person
19334,person
19335,person
19336,drug
19337,movie
19338,company
19339,person
19340,person
19341,company
19342,drug
19343,drug
19344,drug
19345,movie
19346,person
19347,drug
19348,drug
19349,drug
19350,person
19351,drug
19352,drug
19353,movie
19354,movie
19355,drug
19356,place
19357,drug
19358,movie
19359,drug
19360,drug
19361,movie
19362,company
19363,drug
19364,person
19365,place
19366,drug
19367,place
19368,drug
19369,place
19370,drug
19371,movie
19372,place
19373,place
19374,drug
19375,place
19376,drug
19377,company
19378,movie
19379,drug
19380,movie
19381,company
19382,place
19383,drug
19384,movie
19385,company
19386,place
19387,place
19388,movie
19389,movie
19390,movie
19391,company
19392,drug
19393,place
19394,company
19395,drug
19396,movie
19397,place
19398,drug
19399,movie
19400,place
19401,place
19402,place
19403,place
19404,person
19405,person
19406,place
19407,movie
19408,company
19409,drug
19410,company
19411,movie
19412,drug
19413,company
19414,drug
19415,drug
19416,drug
19417,company
19418,movie
19419,movie
19420,person
19421,drug
19422,movie
19423,movie
19424,company
19425,company
19426,movie
19427,movie
19428,movie
19429,place
19430,place
19431,movie
19432,movie
19433,movie
19434,drug
19435,company
19436,movie
19437,place
19438,movie
19439,movie
19440,person
19441,person
19442,drug
19443,movie
19444,movie
19445,person
19446,person
19447,place
19448,company
19449,drug
19450,person
19451,place
19452,person
19453,company
19454,movie
19455,company
19456,drug
19457,place
19458,place
19459,movie
19460,company
19461,drug
19462,place
19463,movie
19464,drug
19465,place
19466,drug
19467,movie
19468,person
19469,place
19470,movie
19471,movie
19472,movie
19473,movie
19474,drug
19475,movie
19476,company
19477,drug
19478,person
19479,company
19480,movie
19481,drug
19482,person
19483,movie
19484,drug
19485,drug
19486,movie
19487,company
19488,drug
19489,movie
19490,drug
19491,place
19492,drug
19493,movie
19494,person
19495,drug
19496,place
19497,movie
19498,person
19499,company
19500,place
19501,movie
19502,drug
19503,movie
19504,place
19505,drug
19506,movie
19507,drug
19508,company
19509,movie
19510,movie
19511,place
19512,person
19513,drug
19514,place
19515,place
19516,place
19517,drug
19518,place
19519,person
19520,movie
19521,company
19522,drug
19523,movie
19524,drug
19525,movie
19526,drug
19527,drug
19528,company
19529,company
19530,company
19531,company
19532,person
19533,drug
19534,place
19535,movie
19536,person
19537,movie
19538,place
19539,movie
19540,place
19541,place
19542,movie
19543,place
19544,movie
19545,person
19546,person
19547,drug
19548,place
19549,company
19550,drug
19551,person
19552,drug
19553,drug
19554,place
19555,movie
19556,company
19557,person
19558,company
19559,company
19560,company
19561,drug
19562,movie
19563,movie
19564,place
19565,movie
19566,place
19567,drug
19568,drug
19569,movie
19570,movie
19571,person
19572,company
19573,place
19574,place
19575,drug
19576,movie
19577,movie
19578,place
19579,place
19580,drug
19581,drug
19582,person
19583,company
19584,person
19585,place
19586,person
19587,movie
19588,movie
19589,drug
19590,company
19591,place
19592,person
19593,place
19594,person
19595,place
19596,company
19597,company
19598,place
19599,person
19600,place
19601,place
19602,drug
19603,company
19604,person
19605,company
19606,person
19607,drug
19608,drug
19609,drug
19610,company
19611,place
19612,place
19613,place
19614,movie
19615,movie
19616,place
19617,company
19618,movie
19619,movie
19620,movie
19621,drug
19622,movie
19623,person
19624,movie
19625,movie
19626,drug
19627,person
19628,movie
19629,movie
19630,movie
19631,movie
19632,movie
19633,person
19634,place
19635,drug
19636,drug
19637,place
19638,place
19639,movie
19640,place
19641,company
19642,movie
19643,drug
19644,place
19645,movie
19646,movie
19647,drug
19648,place
19649,drug
19650,company
19651,movie
19652,drug
19653,person
19654,movie
19655,company
19656,person
19657,movie
19658,place
19659,drug
19660,movie
19661,movie
19662,place
19663,drug
19664,drug
19665,place
19666,drug
19667,person
19668,movie
19669,movie
19670,movie
19671,place
19672,person
19673,movie
19674,movie
19675,movie
19676,movie
19677,movie
19678,movie
19679,movie
19680,movie
19681,person
19682,place
19683,place
19684,movie
19685,drug
19686,movie
19687,movie
19688,movie
19689,place
19690,drug
19691,movie
19692,person
19693,person
19694,drug
19695,person
19696,person
19697,drug
19698,drug
19699,movie
19700,movie
19701,company
19702,place
19703,company
19704,person
19705,person
19706,movie
19707,place
19708,person
19709,place
19710,place
19711,drug
19712,movie
19713,drug
19714,place
19715,person
19716,place
19717,company
19718,drug
19719,person
19720,company
19721,company
19722,place
19723,movie
19724,company
19725,drug
19726,company
19727,movie
19728,movie
19729,person
19730,drug
19731,person
19732,person
19733,movie
19734,drug
19735,person
19736,person
19737,company
19738,movie
19739,drug
19740,movie
19741,place
19742,drug
19743,movie
19744,company
19745,movie
19746,movie
19747,movie
19748,person
19749,place
19750,movie
19751,place
19752,company
19753,drug
19754,movie
19755,place
19756,person
19757,person
19758,person
19759,person
19760,drug
19761,movie
19762,place
19763,place
19764,movie
19765,person
19766,company
19767,movie
19768,person
19769,movie
19770,place
19771,drug
19772,drug
19773,movie
19774,person
19775,person
19776,movie
19777,place
19778,movie
19779,place
19780,drug
19781,drug
19782,drug
19783,movie
19784,company
19785,movie
19786,drug
19787,drug
19788,person
19789,drug
19790,movie
19791,drug
19792,drug
19793,place
19794,movie
19795,movie
19796,place
19797,person
19798,person
19799,movie
19800,person
19801,place
19802,company
19803,movie
19804,drug
19805,person
19806,drug
19807,movie
19808,drug
19809,place
19810,place
19811,drug
19812,movie
19813,movie
19814,movie
19815,drug
19816,company
19817,person
19818,movie
19819,place
19820,movie
19821,movie
19822,company
19823,person
19824,place
19825,company
19826,person
19827,movie
19828,person
19829,place
19830,place
19831,place
19832,drug
19833,drug
19834,drug
19835,place
19836,place
19837,place
19838,company
19839,movie
19840,place
19841,place
19842,movie
19843,movie
19844,place
19845,person
19846,movie
19847,movie
19848,drug
19849,place
19850,movie
19851,drug
19852,person
19853,company
19854,drug
19855,movie
19856,movie
19857,place
19858,drug
19859,movie
19860,person
19861,movie
19862,place
19863,drug
19864,movie
19865,drug
19866,person
19867,person
19868,movie
19869,drug
19870,movie
19871,movie
19872,drug
19873,person
19874,movie
19875,movie
19876,movie
19877,drug
19878,movie
19879,drug
19880,drug
19881,person
19882,company
19883,place
19884,movie
19885,movie
19886,movie
19887,person
19888,company
19889,person
19890,place
19891,person
19892,place
19893,person
19894,drug
19895,drug
19896,movie
19897,company
19898,drug
19899,drug
19900,place
19901,drug
19902,person
19903,movie
19904,place
19905,place
19906,movie
19907,drug
19908,drug
19909,drug
19910,movie
19911,person
19912,company
19913,company
19914,drug
19915,movie
19916,drug
19917,movie
19918,movie
19919,place
19920,movie
19921,person
19922,place
19923,movie
19924,person
19925,drug
19926,company
19927,company
19928,place
19929,drug
19930,movie
19931,drug
19932,movie
19933,person
19934,drug
19935,drug
19936,person
19937,movie
19938,place
19939,drug
19940,drug
19941,movie
19942,person
19943,movie
19944,movie
19945,place
19946,person
19947,person
19948,place
19949,drug
19950,drug
19951,movie
19952,drug
19953,place
19954,person
19955,company
19956,drug
19957,drug
19958,person
19959,movie
19960,movie
19961,movie
19962,person
19963,drug
19964,person
19965,person
19966,company
19967,movie
19968,drug
19969,movie
19970,movie
19971,movie
19972,place
19973,movie
19974,person
19975,drug
19976,movie
19977,person
19978,person
19979,drug
19980,drug
19981,movie
19982,person
19983,company
19984,company
19985,person
19986,company
19987,person
19988,movie
19989,movie
19990,movie
19991,place
19992,drug
19993,company
19994,person
19995,movie
19996,place
19997,movie
19998,place
19999,movie
20000,company
20001,company
20002,drug
20003,movie
20004,person
20005,movie
20006,movie
20007,movie
20008,company
20009,movie
20010,person
20011,company
20012,movie
20013,place
20014,person
20015,drug
20016,place
20017,place
20018,movie
20019,drug
20020,company
20021,company
20022,movie
20023,movie
20024,movie
20025,movie
20026,drug
20027,person
20028,movie
20029,company
20030,movie
20031,movie
20032,drug
20033,place
20034,drug
20035,place
20036,drug
20037,company
20038,drug
20039,drug
20040,movie
20041,movie
20042,place
20043,drug
20044,person
20045,person
20046,movie
20047,company
20048,person
20049,person
20050,place
20051,drug
20052,person
20053,person
20054,company
20055,movie
20056,drug
20057,drug
20058,company
20059,place
20060,person
20061,person
20062,drug
20063,drug
20064,place
20065,company
20066,company
20067,movie
20068,person
20069,person
20070,place
20071,drug
20072,place
20073,person
20074,place
20075,drug
20076,movie
20077,movie
20078,drug
20079,drug
20080,person
20081,movie
20082,movie
20083,company
20084,movie
20085,drug
20086,company
20087,drug
20088,place
20089,drug
20090,company
20091,drug
20092,movie
20093,drug
20094,company
20095,movie
20096,drug
20097,drug
20098,company
20099,drug
20100,movie
20101,place
20102,company
20103,drug
20104,movie
20105,drug
20106,company
20107,drug
20108,company
20109,company
20110,company
20111,place
20112,place
20113,place
20114,person
20115,place
20116,movie
20117,movie
20118,movie
20119,movie
20120,drug
20121,company
20122,drug
20123,drug
20124,movie
20125,movie
20126,place
20127,drug
20128,drug
20129,company
20130,drug
20131,movie
20132,drug
20133,movie
20134,person
20135,place
20136,company
20137,movie
20138,drug
20139,company
20140,drug
20141,movie
20142,drug
20143,drug
20144,movie
20145,movie
20146,place
20147,person
20148,person
20149,movie
20150,drug
20151,person
20152,drug
20153,place
20154,place
20155,place
20156,company
20157,movie
20158,person
20159,drug
20160,person
20161,person
20162,movie
20163,drug
20164,person
20165,person
20166,company
20167,place
20168,movie
20169,movie
20170,drug
20171,drug
20172,movie
20173,company
20174,person
20175,movie
20176,drug
20177,place
20178,movie
20179,movie
20180,place
20181,movie
20182,company
20183,movie
20184,movie
20185,movie
20186,company
20187,place
20188,movie
20189,person
20190,place
20191,person
20192,drug
20193,drug
20194,place
20195,place
20196,movie
20197,person
20198,company
20199,movie
20200,person
20201,drug
20202,person
20203,movie
20204,person
20205,place
20206,place
20207,movie
20208,movie
20209,movie
20210,drug
20211,drug
20212,place
20213,movie
20214,person
20215,drug
20216,drug
20217,movie
20218,company
20219,movie
20220,movie
20221,movie
20222,person
20223,company
20224,drug
20225,place
20226,movie
20227,company
20228,movie
20229,place
20230,person
20231,movie
20232,company
20233,place
20234,movie
20235,movie
20236,drug
20237,company
20238,drug
20239,movie
20240,place
20241,movie
20242,movie
20243,movie
20244,place
20245,movie
20246,person
20247,movie
20248,place
20249,drug
20250,person
20251,company
20252,company
20253,drug
20254,movie
20255,company
20256,movie
20257,drug
20258,movie
20259,company
20260,place
20261,company
20262,place
20263,person
20264,person
20265,movie
20266,movie
20267,person
20268,drug
20269,drug
20270,drug
20271,person
20272,movie
20273,movie
20274,movie
20275,company
20276,person
20277,movie
20278,place
20279,movie
20280,place
20281,company
20282,movie
20283,movie
20284,person
20285,place
20286,movie
20287,person
20288,person
20289,drug
20290,movie
20291,drug
20292,place
20293,person
20294,drug
20295,company
20296,person
20297,company
20298,drug
20299,drug
20300,place
20301,company
20302,drug
20303,drug
20304,place
20305,person
20306,person
20307,place
20308,movie
20309,company
20310,person
20311,movie
20312,person
20313,place
20314,movie
20315,person
20316,drug
20317,drug
20318,place
20319,person
20320,place
20321,place
20322,movie
20323,movie
20324,drug
20325,drug
20326,person
20327,company
20328,drug
20329,person
20330,place
20331,movie
20332,company
20333,place
20334,company
20335,movie
20336,movie
20337,movie
20338,drug
20339,place
20340,person
20341,movie
20342,place
20343,movie
20344,drug
20345,drug
20346,place
20347,company
20348,company
20349,movie
20350,movie
20351,person
20352,drug
20353,company
20354,drug
20355,company
20356,movie
20357,movie
20358,place
20359,person
20360,place
20361,company
20362,drug
20363,person
20364,place
20365,person
20366,drug
20367,movie
20368,movie
20369,movie
20370,drug
20371,movie
20372,place
20373,person
20374,drug
20375,drug
20376,movie
20377,drug
20378,drug
20379,place
20380,company
20381,drug
20382,movie
20383,movie
20384,place
20385,movie
20386,person
20387,movie
20388,movie
20389,drug
20390,drug
20391,person
20392,person
20393,company
20394,place
20395,drug
20396,movie
20397,movie
20398,person
20399,drug
20400,person
20401,person
20402,movie
20403,movie
20404,company
20405,movie
20406,person
20407,movie
20408,place
20409,movie
20410,movie
20411,movie
20412,company
20413,person
20414,movie
20415,movie
20416,person
20417,company
20418,drug
20419,movie
20420,movie
20421,place
20422,person
20423,person
20424,place
20425,person
20426,person
20427,company
20428,movie
20429,place
20430,drug
20431,place
20432,company
20433,drug
20434,movie
20435,movie
20436,drug
20437,person
20438,drug
20439,place
20440,place
20441,place
20442,drug
20443,drug
20444,place
20445,movie
20446,movie
20447,place
20448,movie
20449,drug
20450,place
20451,company
20452,movie
20453,drug
20454,place
20455,place
20456,company
20457,movie
20458,person
20459,person
20460,drug
20461,place
20462,company
20463,movie
20464,drug
20465,movie
20466,person
20467,person
20468,company
20469,movie
20470,company
20471,movie
20472,drug
20473,movie
20474,movie
20475,drug
20476,place
20477,company
20478,company
20479,place
20480,company
20481,company
20482,person
20483,company
20484,drug
20485,movie
20486,person
20487,company
20488,company
20489,company
20490,company
20491,movie
20492,movie
20493,company
20494,movie
20495,movie
20496,company
20497,drug
20498,drug
20499,person
20500,movie
20501,drug
20502,person
20503,place
20504,drug
20505,movie
20506,movie
20507,person
20508,movie
20509,drug
20510,drug
20511,drug
20512,company
20513,person
20514,drug
20515,person
20516,drug
20517,movie
20518,place
20519,movie
20520,company
20521,person
20522,person
20523,drug
20524,person
20525,movie
20526,movie
20527,movie
20528,place
20529,place
20530,drug
20531,drug
20532,company
20533,company
20534,movie
20535,movie
20536,movie
20537,place
20538,movie
20539,drug
20540,place
20541,person
20542,company
20543,drug
20544,movie
20545,movie
20546,movie
20547,movie
20548,drug
20549,person
20550,place
20551,movie
20552,movie
20553,drug
20554,person
20555,person
20556,drug
20557,place
20558,movie
20559,movie
20560,movie
20561,movie
20562,drug
20563,movie
20564,company
20565,drug
20566,place
20567,place
20568,place
20569,drug
20570,movie
20571,company
20572,person
20573,movie
20574,movie
20575,drug
20576,drug
20577,drug
20578,place
20579,person
20580,drug
20581,movie
20582,place
20583,movie
20584,movie
20585,place
20586,company
20587,drug
20588,drug
20589,person
20590,movie
20591,place
20592,company
20593,drug
20594,place
20595,place
20596,movie
20597,movie
20598,movie
20599,company
20600,place
20601,place
20602,drug
20603,person
20604,movie
20605,movie
20606,drug
20607,company
20608,drug
20609,place
20610,company
20611,drug
20612,drug
20613,person
20614,movie
20615,drug
20616,place
20617,company
20618,person
20619,company
20620,movie
20621,drug
20622,movie
20623,movie
20624,person
20625,drug
20626,person
20627,drug
20628,movie
20629,movie
20630,place
20631,drug
20632,drug
20633,company
20634,movie
20635,movie
20636,person
20637,movie
20638,movie
20639,movie
20640,company
20641,company
20642,movie
20643,place
20644,movie
20645,movie
20646,movie
20647,drug
20648,drug
20649,place
20650,movie
20651,movie
20652,person
20653,drug
20654,drug
20655,drug
20656,drug
20657,place
20658,place
20659,company
20660,person
20661,movie
20662,movie
20663,drug
20664,person
20665,company
20666,person
20667,person
20668,person
20669,movie
20670,movie
20671,movie
20672,movie
20673,person
20674,person
20675,drug
20676,drug
20677,drug
20678,place
20679,company
20680,company
20681,drug
20682,place
20683,company
20684,place
20685,place
20686,movie
20687,movie
20688,place
20689,place
20690,movie
20691,movie
20692,company
20693,movie
20694,movie
20695,person
20696,company
20697,place
20698,company
20699,drug
20700,place
20701,company
20702,movie
20703,place
20704,movie
20705,drug
20706,place
20707,company
20708,movie
20709,drug
20710,place
20711,place
20712,person
20713,movie
20714,person
20715,drug
20716,place
20717,place
20718,movie
20719,company
20720,drug
20721,movie
20722,person
20723,place
20724,drug
20725,movie
20726,person
20727,movie
20728,drug
20729,movie
20730,company
20731,company
20732,company
20733,place
20734,person
20735,movie
20736,place
20737,movie
20738,drug
20739,movie
20740,movie
20741,place
20742,person
20743,place
20744,company
20745,movie
20746,drug
20747,place
20748,person
20749,person
20750,person
20751,drug
20752,company
20753,drug
20754,place
20755,movie
20756,movie
20757,place
20758,place
20759,movie
20760,movie
20761,place
20762,company
20763,person
20764,drug
20765,movie
20766,drug
20767,person
20768,company
20769,movie
20770,movie
20771,person
20772,person
20773,movie
20774,movie
20775,company
20776,company
20777,movie
20778,movie
20779,person
20780,person
20781,drug
20782,movie
20783,person
20784,drug
20785,drug
20786,drug
20787,company
20788,movie
20789,company
20790,movie
20791,company
20792,person
20793,drug
20794,drug
20795,person
20796,place
20797,movie
20798,drug
20799,place
20800,drug
20801,place
20802,person
20803,drug
20804,drug
20805,company
20806,movie
20807,company
20808,movie
20809,movie
20810,person
20811,person
20812,place
20813,person
20814,drug
20815,movie
20816,person
20817,drug
20818,drug
20819,place
20820,person
20821,place
20822,drug
20823,movie
20824,movie
20825,drug
20826,person
20827,person
20828,company
20829,movie
20830,drug
20831,place
20832,company
20833,company
20834,drug
20835,person
20836,drug
20837,drug
20838,place
20839,drug
20840,movie
20841,person
20842,person
20843,person
20844,movie
20845,drug
20846,place
20847,drug
20848,movie
20849,movie
20850,drug
20851,person
20852,place
20853,movie
20854,person
20855,company
20856,person
20857,drug
20858,company
20859,place
20860,movie
20861,movie
20862,company
20863,drug
20864,movie
20865,drug
20866,person
20867,place
20868,place
20869,place
20870,person
20871,person
20872,movie
20873,company
20874,company
20875,person
20876,drug
20877,movie
20878,movie
20879,movie
20880,person
20881,movie
20882,movie
20883,drug
20884,place
20885,company
20886,movie
20887,person
20888,drug
20889,person
20890,person
20891,company
20892,company
20893,person
20894,movie
20895,person
20896,person
20897,movie
20898,company
20899,person
20900,company
20901,place
20902,person
20903,person
20904,movie
20905,person
20906,company
20907,place
20908,place
20909,drug
20910,place
20911,drug
20912,drug
20913,drug
20914,drug
20915,place
20916,movie
20917,drug
20918,company
20919,movie
20920,place
20921,company
20922,movie
20923,movie
20924,drug
20925,movie
20926,movie
20927,person
20928,movie
20929,movie
20930,movie
20931,person
20932,place
20933,company
20934,movie
20935,drug
20936,company
20937,company
20938,drug
20939,movie
20940,movie
20941,person
20942,movie
20943,drug
20944,person
20945,drug
20946,movie
20947,company
20948,place
20949,person
20950,company
20951,place
20952,movie
20953,drug
20954,drug
20955,movie
20956,drug
20957,company
20958,company
20959,place
20960,movie
20961,place
20962,movie
20963,place
20964,company
20965,company
20966,movie
20967,person
20968,movie
20969,movie
20970,drug
20971,person
20972,person
20973,place
20974,company
20975,person
20976,company
20977,drug
20978,movie
20979,drug
20980,company
20981,drug
20982,place
20983,company
20984,drug
20985,person
20986,movie
20987,movie
20988,company
20989,drug
20990,company
20991,movie
20992,movie
20993,person
20994,place
20995,movie
20996,place
20997,company
20998,person
20999,place
21000,drug
21001,movie
21002,company
21003,movie
21004,place
21005,drug
21006,movie
21007,movie
21008,company
21009,person
21010,person
21011,movie
21012,person
21013,person
21014,drug
21015,movie
21016,drug
21017,place
21018,person
21019,movie
21020,movie
21021,movie
21022,movie
21023,movie
21024,movie
21025,person
21026,drug
21027,movie
21028,drug
21029,company
21030,drug
21031,person
21032,drug
21033,person
21034,place
21035,drug
21036,drug
21037,movie
21038,company
21039,place
21040,person
21041,place
21042,movie
21043,drug
21044,movie
21045,company
21046,drug
21047,movie
21048,company
21049,movie
21050,place
21051,person
21052,person
21053,drug
21054,place
21055,person
21056,person
21057,person
